SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
523207,Kokuyocmln,Kokuyo Camlin Limited-$,Kokuyo Camlin Limited
523222,Srmenergy,Srm Energy Limited,Srm Energy Limited
523229,Bharatse,Bharat Seats Limited-$,Bharat Seats Limited
523232,Contptr,Continental Petroleums Limited,Continental Petroleums Limited,
523242,Nbfoot,Nb Footwear Limited,N.B. Footwear Limited,
523248,Macplasq,Machino Plastics Limited-$,Machino Plastics Limited
523260,Pearlpoly,Pearl Polymers Limited,Pearl Polymers Limited
523261,Venkeys,Venky'S (India) Limited,Venky'S (India) Limited
523269,Advanihotr,Advani Hotels & Resorts (India) Limited,Advani Hotels & Resorts (India) Limited
523277,Gvfilm,Gv Films Limited,G.V. Films  Limited,
523283,Superhouse,Superhouse Limited,Superhouse Limited
523289,Ramavision,Rama Vision Limited,Rama Vision Limited
523301,Tcplpack,Tcpl Packaging Limited-$,Tcpl Packaging Limited
523309,Shrigang,Shri Gang Industries And Allied Products Limited,Shri Gang Industries & Allied Products Limited
523315,Purity,Purity Flex Pack Limited,Purity Flex Pack Limited
523319,Balmlawrie,Balmer Lawrie & Co.Limited,Balmer Lawrie & Co. Limited,
523323,Kovai,Kovai Medical Center & Hospital Limited,Kovai Medical Center & Hospital Limited
523329,Eldehsg,Eldeco Housing & Industries Limited,Eldeco Housing & Ind. Limited,
523343,Microse,Microse India Limited,Microse India Limited,
523351,Stdshoe,Standard Shoe Sole And Mould (India) Limited,Standard Shoe Sole And Mould (India) Limited
523367,Dcmshriram,Dcm Shriram Limited,Dcm Shriram Limited
523369,Dcmsrind,Dcm Shriram Industries Limited-$,Dcm Shriram Industries Limited,
523371,Mawanasug,Mawana Sugars Limited,Mawana Sugars Limited
523373,Minid,Mini Diamonds (India) Limited,Mini Diamonds (India) Limited
523384,Mahapexlimited,Maha Rashtra Apex Corporation Limited,Maha Rashtra Apex Corporation Limited
523385,Nilkamal,Nilkamal Limited,Nilkamal Limited
523387,Triton,Triton Corp.Limited,Triton Corp. Limited
523391,Naharpoly,Nahar Polyfilms Limited,Nahar Polyfilms Limited
523395,3Mindia,3M India Limited,3M India Limited
523398,Jchac,Johnson Controls-Hitachi Air Conditioning India Limited,Johnson Controls-Hitachi Air Conditioning India Limited
523405,Jmfinancil,Jm Financial Limited-$,Jm Financial Limited
523411,Adcindia,Adc India Communications Limited-$,Adc India Communications Limited
523419,Tntele,Tamilnadu Telecommunications Limited,Tamilnadu Telecommunications Limited,
523425,Sunrajdi,Sunraj Diamond Exports Limited,Sunraj Diamond Exports Limited
523445,Riil,Reliance Industrial Infrastructure Limited,Reliance Industrial Infrastructure
523449,Sharp,Sharp India Limited,Sharp India Limited
523457,Lindeindia,Linde India Limited,Linde India Limited
523465,Indbnk,Ind Bank Housing Limited,Ind Bank Housing Limited
523467,Jaimatag,Jai Mata Glass Limited,Jai Mata Glass Limited,
523475,Lotuscho,Lotus Chocolate Co.Limited,Lotus Chocolate Co. Limited,
523483,Pacifici,Pacific Industries Limited,Pacific Industries Limited
523489,Cmmhosp,Chennai Meenakshi Multispeciality Hospital Limited-$,Chennai Meenakshi Multispeciality Hospital Limited
523519,Unioffice,Universal Office Automation Limited,Universal Office Automation Limited
523537,Apmin,Apm Industries Limited-$,Apm Industries Limited,
523539,Precwire,Precision Wires India Limited,Precision Wires India Limited,
523550,Kryptonq,Krypton Industries Limited,Krypton Industries Limited
523558,Swissmltry,Swiss Military Consumer Goods Limited,Swiss Military Consumer Goods Limited
523566,Marbu,Martin Burn Limited,Martin Burn Limited
523574,Fel,Future Enterprises Limited,Future Enterprises Limited
523586,Indtoner,Indian Toners & Developers Limited-$,Indian Toners & Developers Limited,
523594,Kunstoff,Kunststoffe Industries Limited,Kunststoffe Industries Limited,
523598,Sci,Shipping Corporation Of India Limited,Shipping Corporation Of India Limited
523606,Sika,Sika Interplant Systems Limited,Sika Interplant Systems Limited,
523610,Iti,Iti Limited,Iti Limited (Indian Teleph.Ind.Limited)
523618,Dredgecorp,Dredging Corporation Of India Limited,Dredging Corporation Of India Limited,
523620,Phrmasi,Phaarmasia Limited,Phaarmasia Limited.
523628,Poddarhous,Poddar Housing And Development Limited,Poddar Housing And Development Limited
523630,Nfl,National Fertilizers Limited,National Fertilizers Limited,
523638,Ipringlimited,Ip Rings Limited-$,Ip Rings Limited,
523642,Piind,Pi Industries Limited,Pi Industries Limited
523648,Plastiblen,Plastiblends India Limited-$,Plastiblends India Limited
523650,Yashinno,Yash Innoventures Limited,Yash Innoventures Limited
523652,Kkplastick,Kkalpana Plastick Limited,Kkalpana Plastick Limited
523660,Waterbase,Waterbase Limited,Waterbase Limited
523672,Flexfo,Flex Foods Limited-$,Flex Foods Limited,
523676,Golkundia,Golkunda Diamonds & Jewellery Limited,Golkunda Diamonds & Jewellery Limited
523694,Apcotexind,Apcotex Industries Limited,Apcotex Industries Limited
523696,Fortismlr,Fortis Malar Hospitals Limited,Fortis Malar Hospitals Limited
523704,Mastek,Mastek Limited,Mastek Limited
523708,Eimcoeleco,Eimco Elecon (India) Limited,Eimco Elecon India Limited,
523710,Sayajihotl,Sayaji Hotels Limited,Sayaji Hotel Limited
523712,Jmgcorp,Jmg Corporation Limited,Jmg Corporation Limited
523716,Ashiana,Ashiana Housing Limited-$,Ashiana Housing Limited
523722,Svamsof,Svam Software Limited,Svam Software Limited
523732,Ecoboar,Ecoboard Industries Limited,Ecoboard Industries Limited
523736,Dvl,Dhunseri Ventures Limited-$,Dhunseri Ventures Limited
523752,Tihil,Trans India House Impex Limited,Trans India House Impex Limited
523754,Mahepc,Mahindra Epc Irrigation Limited,Mahindra Epc Irrigation Limited
523782,Mitshi,Mitshi India Limited,Mitshi India Limited
523790,Shukjew,Shukra Jewellers Limited,Shukra Jewellers Limited
523792,Mazda,Mazda Limited-$,Mazda Limited
523826,Soverdia,Sovereign Diamonds Limited,Sovereign Diamonds Limited
523828,Menonbe,Menon Bearings Limited-$,Menon Bearings Limited
523832,Mukatpip,Mukat Pipes Limited-$,Mukat Pipes Limited
523836,Gujraffia,Gujarat Raffia Industries Limited,Gujarat Raffia Ind. Limited,
523838,Simplexinf,Simplex Infrastructures Limited,Simplex Infrastructures Limited
523840,Innovtec,Innovative Tech Pack Limited,Innovative Tech Pack Limited
523842,Suptanery,Super Tannery Limited,Super Tannery Limited
523844,Constronic,Constronics Infra Limited,Constronics Infra Limited
523850,Axtel,Axtel Industries Limited,Axtel Industries Limited
523862,Pifl,Pacheli Industrial Finance Limited,Pacheli Industrial Finance Limited
523888,Vrwodar,V R Woodart Limited,V R Woodart Limited
523896,Apil,Avi Products India Limited,Avi Products India Limited
524000,Poonawalla,Poonawalla Fincorp Limited,Poonawalla Fincorp Limited
524013,Hinflur,Hindustan Fluorocarbons Limited,Hindustan Flurocarbons Limited,
524019,Kingfa,Kingfa Science & Technology (India) Limited-$,Kingfa Science & Technology (India) Limited
524031,Patidar,Patidar Buildcon Limited,Patidar Buildcon Limited
524037,Ramapho,Rama Phosphates Limited,Rama Phosphates Limited
524038,Venlonent,Venlon Enterprises Limited,Venlon Enterprises Limited
524046,Petplst,Pet Plastics Limited,Pet Plastics Limited,
524051,Polyplex,Polyplex Corporation Limited,Polyplex Corporation Limited,
524075,Albertdavd,Albert David Limited-$,Albert David Limited,
524080,Harleth,Haryana Leather Chemicals Limited,Haryana Leather Chemicals Limited,
524091,Carysil,Carysil Limited,Carysil Limited
524109,Kabraextru,Kabra Extrusiontechnik Limited,Kabra Extrusion Technik Limited
524129,Vinylindia,Vinyl Chemicals (India) Limited,Vinyl Chemicals (India) Limited,
524136,Pccosma,Pee Cee Cosma Sope Limited,Pee Cee Cosma Sope Limited,
524156,Tcmlmtd,Tcm Limited,Tcm Limited
524164,Iolcp,Iol Chemicals & Pharmaceuticals Limited,Iol Chemicals & Pharmaceuticals Limited
524174,Kesarpe,Kesar Petroproducts Limited,Kesar Petroproducts Limited
524200,Vinatiorga,Vinati Organics Limited-$,Vinati Organics Limited,
524202,Lactose,Lactose (India) Limited,Lactose (India) Limited,
524204,Teeai,Teesta Agro Industries Limited,Teesta Agro Industries Limited
524208,Aartiind,Aarti Industries Limited,Aarti Industries Limited
524210,Pntkyor,Pentokey Organy (India) Limited,Pentokey Organy (India) Limited
524212,Wanbury,Wanbury Limited,Wanbury Limited
524218,Resonance,Resonance Specialties Limited-$,Resonance Specialties Limited
524226,Gael,Gujarat Ambuja Exports Limited,Gujarat Ambuja Exports Limited
524230,Rcf,Rashtriya Chemicals & Fertilizers Limited,Rashtriya Chemicals & Fertilizers Limited
524238,Gujinjec,Gujarat Inject (Kerala) Limited,Gujarat Inject (Kerala) Limited
524280,Kopran,Kopran Limited,Kopran Limited,
524288,Aimcopest,Aimco Pesticides Limited,Aimco Pesticides Limited,
524314,Gujterc,Gujarat Terce Laboratories Limited,Gujarat Terce Laboratories Limited
524322,Kabradg,Kabra Drugs Limited,Kabra Drugs Limited
524324,Seyaind,Seya Industries Limited,Seya Industries Limited
524330,Jayagrogn,Jayant Agro-Organics Limited,Jayant Agro-Organics Limited.
524332,Bclind,Bcl Industries Limited-$,Bcl Industries Limited
524336,Shharich,Shree Hari Chemicals Export Limited,Shree Hari Chemicals Export Limited,
524342,Indoborax,Indo Borax & Chemicals Limited-$,Indo Borax & Chemicals Limited,
524348,Aartidrugs,Aarti Drugs Limited,Aarti Drugs Limited
524370,Bodalchem,Bodal Chemicals Limited,Bodal Chemicals Limited
524372,Orchpharma,Orchid Pharma Limited,Orchid Pharma Limited
524394,Vimtalabs,Vimta Labs Limited-$,Vimta Labs Limited
524396,Biofilchem,Biofil Chemicals & Pharmaceuticals Limited,Biofil Chemicals & Pharmaceuticals
524400,Ishitadr,Ishita Drugs & Industries Limited,Ishita Drugs & Industries Limited
524404,Marksans,Marksans Pharma Limited,Marksans Pharma Limited
524408,Univstar,Universal Starch-Chem Allied Limited,Universal Starch-Chem Allied Limited
524412,Aareydrugs,Aarey Drugs & Pharmaceuticals Limited,Aarey Drugs & Pharmaceuticals Limited
524414,Norris,Norris Medicines Limited,Norris Medicines Limited
524434,Asinpet,Asian Petroproducts & Exports Limited,Asian Petroproducts & Exports Limited
524440,Camexlimited,Camex Limited,Camex  Limited
524444,Evexia,Evexia Lifecare Limited,Evexia Lifecare Limited
524458,Indoeuro,Indo Euro Indchem Limited,Indo Euro Indchem Limited
524470,Syncomf,Syncom Formulations (India) Limited-$,Syncom Formulations (India) Limited
524480,Riddhi,Riddhi Siddhi Gluco Biols Limited-$,Riddhi Siddhi Gluco Biols Limited
524488,Svcind,Svc Industries Limited,Svc Industries Limited
524494,Ipcalab,Ipca Laboratories Limited,Ipca Laboratories Limited
524500,Kilitch,Kilitch Drugs (India) Limited,Kilitch Drugs (I) Limited
524502,Raajmedi,Raaj Medisafe India Limited,Raaj Medisafe India Limited
524504,Revaorg,Revati Organics Limited,Revati Organics Limited
524506,Coralab,Coral Laboratories Limited,Coral Laboratories Limited
524514,Tulaseebioe,Tulasee Bio-Ethanol Limited,Tulasee Bio-Ethanol Limited
524516,Bacphar,Bacil Pharma Limited,Bacil Pharma Limited
524518,Krebsbio,Krebs Biochemicals & Industries Limited-$,Krebs Biochemicals & Industries Limited
524520,Kmcshil,Kmc Speciality Hospitals (India) Limited,Kmc Speciality Hospitals India Limited
524522,Laffansq,Laffans Petrochemicals Limited-$,Laffans Petrochemicals Limited
524534,Bhaskagr,Bhaskar Agrochemicals Limited,Bhaskar Agrochemicals Limited
524542,Sukhjits,Sukhjit Starch & Chemicals Limited-$,Sukhjit Starch & Chemicals Limited
524546,Satagri,Satiate Agri Limited,Satiate Agri Limited
524558,Neulandlab,Neuland Laboratories Limited,Neuland Laboratories Limited.
524564,Gayatribi,Gayatri Bioorganics Limited,Gayatri Bioorganics Limited
524570,Poddarment,Poddar Pigments Limited-$,Poddar Pigments Limited
524572,Pharmaid,Pharmaids Pharmaceuticals Limited,Pharmaids Pharmaceuticals Limited
524576,Vividind,Vivid Global Industries Limited,Vivid Global Industries Limited
524580,Priyalt,Priya Limited-$,Priya Limited.
524582,Tirusta,Tirupati Starch & Chemicals Limited,Tirupati Starch & Chemicals Limited
524590,Hemorganic,Hemo Organic Limited,Hemo Organic Limited
524592,Jdorgochem,Jd Orgochem Limited,Jd Orgochem Limited
524594,Aeonxdigi,Aeonx Digital Technology Limited,Aeonx Digital Technology Limited
524598,Aksharchem,Aksharchem (India) Limited-$,Aksharchem (India) Limited
524602,Bandaram,Bandaram Pharma Packtech Limited,Bandaram Pharma Packtech Limited
524604,Adline,Adline Chem Lab Limited,Adline Chem Lab Limited
524606,Berldrg,Beryl Drugs Limited,Beryl Drugs Limited
524614,Indxtra,Iel Limited,Iel Limited
524622,Istrnetwk,Istreet Network Limited,Istreet Network Limited
524624,Gagan,Gagan Gases Limited,Gagan Gases Limited
524628,Parkerac,Parker Agrochem Exports Limited-$,Parker Agro Chem Export Limited
524632,Shukraphar,Shukra Pharmaceuticals Limited,Shukra Pharmaceuticals Limited
524634,Alufluor,Alufluoride Limited,Alufluoride  Limited
524636,Oxygentaph,Oxygenta Pharmaceutical Limited,Oxygenta Pharmaceutical Limited
524640,Architorg,Archit Organosys Limited,Archit Organosys Limited
524642,Sikozy,Sikozy Realtors Limited,Sikozy Realtors Limited
524648,Indoamin,Indo Amines Limited-$,Indo Amines Limited
524652,Indswftlimited,Ind-Swift Limited,Ind-Swift Limited
524654,Natcapsuq,Natural Capsules Limited,Natural Capsules Limited
524661,Welcure,Welcure Drugs & Pharmaceuticals Limited,Welcure Drugs & Pharmaceuticals Limited
524663,Bibcl,Bharat Immunologicals & Biologicals Corporation Limited-$,Bharat Immunologicals & Biologicals
524667,Sotl,Savita Oil Technologies Limited,Savita Oil Technologies Limited
524669,Hesterbio,Hester Biosciences Limited,Hester Biosciences Limited
524675,Kabson,Kabsons Industries Limited,Kabsons Industries Limited
524687,Basantgl,Basant Agro Tech (India) Limited-$,Basant Agro-Tech (India) Limited,
524703,Sanduphq,Sandu Pharmaceuticals Limited,Sandu Pharmaceuticals Limited
524709,Naclind,Nacl Industries Limited,Nacl Industries Limited
524711,Vistaph,Vista Pharmaceuticals Limited,Vista Pharmaceuticals Limited
524715,Sunpharma,Sun Pharmaceutical Industries Limited,Sun Pharmaceutical Industries Limited
524717,Titanbio,Titan Biotech Limited,Titan Bio-Tech Limited
524723,Bijhans,Bijoy Hans Limited,Bijoy Hans Limited
524727,Sdl,Span Divergent Limited-$,Span Divergent Limited
524731,Jenburph,Jenburkt Pharmaceuticals Limited,Jenburkt Pharmaceuticals Limited
524735,Hikal,Hikal Limited,Hikal Limited
524742,Caplipoint,Caplin Point Laboratories Limited,Caplin Point Laboratories Limited
524743,Fischer,Fischer Chemic Limited,Fischer Chemic Limited
524748,Linkph,Link Pharma Chem Limited,Link Pharma Chem Limited
524752,Decipher,Decipher Labs Limited,Decipher Labs Limited
524768,Emmessa,Emmessar Biotech & Nutrition Limited,Emmessar Biotech & Nutrition Limited
524774,Nglfine,Ngl Fine-Chem Limited,Ngl Fine Chem Limited
524790,Everesto,Everest Organics Limited,Everest Organics Limited
524804,Auropharma,Aurobindo Pharma Limited,Aurobindo Pharma Limited
524808,Phyto,Phyto Chem (India) Limited,Phyto Chem (India) Limited
524816,Natcopharm,Natco Pharma Limited,Natco Pharma Limited
524818,Dynamind,Dynamic Industries Limited-$,Dynamic Industries Limited
524820,Panamapet,Panama Petrochem Limited,Panama Petrochem Limited
524824,Balpharma,Bal Pharma Limited,Bal Pharma Limited
524828,Bdh,Bdh Industries Limited,Bdh Industries Limited
526001,Jauspol,Jauss Polymers Limited,Jauss Polymers Limited
526009,Procal,Procal Electronics India Limited,Procal Electronics India Limited
526025,Globuscon,Globus Constructors & Developers Limited,Globus Constructors & Developers Limited
526027,Cubextub,Cubex Tubings Limited,Cubex Tubings Limited
526043,Polychmp,Polymechplast Machines Limited,Polymechplast Machines Limited,
526071,Stellant,Stellant Securities (India) Limited,Stellant Securities (India) Limited
526073,Galxbrg,Galaxy Bearings Limited,Galaxy Bearings Limited
526081,Scagro,Sc Agrotech Limited,Sc Agrotech Limited
526095,Ralegra,Ravileela Granites Limited,Ravileela Granites Limited
526113,Unrylma,Uniroyal Marine Exports Limited,Uniroyal Marine Exports Limited
526115,Karanwo,Karan Woo-Sin Limited,Karan Woo-Sin Limited
526117,Shervani,Shervani Industrial Syndicate Limited,Shervani Industrial Syndicate Limited
526125,Bnholdings,Bn Holdings Limited,Bn Holdings Limited
526133,Supertex,Supertex Industries Limited,Supertex Industries Limited
526137,Shetr,Shetron Limited,Shetron Limited
526139,Trabi,Transgene Biotek Limited,Transgene Biotek Limited
526143,Mpl,Mpl Plastics Limited,Mpl Plastics Limited
526159,Nikhilad,Nikhil Adhesives Limited-$,Nikhil Adhesives Limited
526161,Spenta,Spenta International Limited,Spenta International Limited
526169,Multibase,Multibase India Limited,Multibase India Limited
526173,Andrewyu,Andrew Yule & Company Limited,Andrew Yule & Company Limited
526179,Ludlowjut,Ludlow Jute & Specialities Limited,Ludlow Jute & Specialities Limited
526187,Ashram,Ashram Online.Com Limited,Ashram Online.Com Limited
526193,Royalcu,Royal Cushion Vinyl Products Limited-$,Royal Cushion Vinyl Products Limited
526195,Nogmind,Neogem India Limited,Neogem India Limited
526211,Surjind,Suraj Industries Limited,Suraj Industries Limited.,
526217,Hitechcorp,Hitech Corporation Limited-$,Hitech Corporation Limited
526225,Bloom,Bloom Dekor Limited-$,Bloom Dekor Limited
526227,Filatex,Filatex India Limited-$,Filatex India Limited
526231,Stdsfac,Standard Surfactants Limited,Standard Surfactants Limited
526237,Morgan,Morgan Ventures Limited,Morgan Ventures Limited
526241,Amraplin,Amrapali Industries Limited,Amrapali Industries Limited
526247,Premexpln,Premier Explosives Limited,Premier Explosives Limited
